,deal_id,deal_date,deal_year,firm_name,firm_id,round_total_raw,round_total,num_investors,avg_invest_per_investor,investor_name,deal_type,country,city,year_founded,codex_category,market,problem_1,problem_2,problem_3,analytics,ai,point_integrated,firm_age
1010,DEAL05510,2014-07-15,2014,Veritone,FIRM0771,Above,15000000.0,2,7500000.0,Checketts Partners Investment Fund,Venture Capital,USA,California,2014,E-Discovery,Corporate,eDiscovery,RegTech,NONE,1.0,1.0,Integrated Solution,0
1011,DEAL05511,2016-08-23,2016,Veritone,FIRM0771,50000000,50000000.0,1,50000000.0,Acacia Research,Venture Capital,USA,California,2014,E-Discovery,Corporate,eDiscovery,RegTech,NONE,1.0,1.0,Integrated Solution,2
1012,DEAL05512,2018-06-11,2018,Eigen Technologies,FIRM0778,18200000,18200000.0,2,9100000.0,Temasek,Series A,UK,London,2014,Legal Analytics,Corporate,Legal Research,NONE,NONE,1.0,1.0,Point Solution,4
1013,DEAL05512,2018-06-11,2018,Eigen Technologies,FIRM0778,Above,18200000.0,2,9100000.0,Goldman Sachs,Series A,UK,London,2014,Legal Analytics,Corporate,Legal Research,NONE,NONE,1.0,1.0,Point Solution,4
1014,DEAL05513,2018-05-15,2018,LinkSquares,FIRM0779,2200000,2200000.0,1,2200000.0,undisclosed,Seed Fund,USA,Massachusetts,2015,Legal Document Automation,Corporate,Contracts,RegTech,NONE,1.0,1.0,Integrated Solution,3
1015,DEAL05514,2017-12-01,2017,Autto,FIRM0782,62500,62500.0,1,62500.0,EASME - EU Executive Agency for SMEs,Grant,UK,London,2016,Legal Practice Management,Corporate,Workflow & PM,NONE,NONE,1.0,0.0,Integrated Solution,1
1016,DEAL05515,2013-03-04,2013,SpringCM,FIRM0786,2200000,2200000.0,1,2200000.0,undisclosed,Venture Capital,USA,Chicago,2005,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,8
1017,DEAL05516,2013-11-29,2013,SpringCM,FIRM0786,6000000,6000000.0,1,6000000.0,undisclosed,Venture Capital,USA,Chicago,2005,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,8
1018,DEAL05517,2014-04-17,2014,SpringCM,FIRM0786,18000000,18000000.0,3,6000000.0,Square 1 Bank,Venture Capital,USA,Chicago,2005,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,9
1019,DEAL05517,2014-04-17,2014,SpringCM,FIRM0786,Above,18000000.0,3,6000000.0,Goff Capital,Venture Capital,USA,Chicago,2005,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,9
1020,DEAL05517,2014-04-17,2014,SpringCM,FIRM0786,Above,18000000.0,3,6000000.0,Foundation Capital,Venture Capital,USA,Chicago,2005,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,9
1021,DEAL05518,2014-07-09,2014,SpringCM,FIRM0786,6000000,6000000.0,1,6000000.0,Horizon Technology Finance,Debt Financing,USA,Chicago,2005,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,9
1022,DEAL05519,2014-10-10,2014,SpringCM,FIRM0786,2300000,2300000.0,1,2300000.0,undisclosed,Grant,USA,Chicago,2005,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,9
1023,DEAL05520,2015-02-20,2015,SpringCM,FIRM0786,2700000,2700000.0,1,2700000.0,Foundation Capital,Series D,USA,Chicago,2005,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,10
1024,DEAL05521,2015-02-26,2015,SpringCM,FIRM0786,4600000,4600000.0,1,4600000.0,undisclosed,Venture Capital,USA,Chicago,2005,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,10
1025,DEAL05522,2016-03-17,2016,SpringCM,FIRM0786,4300000,4300000.0,1,4300000.0,Panorama Point Partners,Venture Capital,USA,Chicago,2005,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,11
1026,DEAL05523,2016-06-27,2016,SpringCM,FIRM0786,17500000,17500000.0,6,2916666.6666666665,Wellington Financial,Venture Capital,USA,Chicago,2005,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,11
1027,DEAL05523,2016-06-27,2016,SpringCM,FIRM0786,Above,17500000.0,6,2916666.6666666665,Square 1 Bank,Venture Capital,USA,Chicago,2005,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,11
1028,DEAL05523,2016-06-27,2016,SpringCM,FIRM0786,Above,17500000.0,6,2916666.6666666665,Panorama Point Partners,Venture Capital,USA,Chicago,2005,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,11
1029,DEAL05523,2016-06-27,2016,SpringCM,FIRM0786,Above,17500000.0,6,2916666.6666666665,North Bridge Venture Partners & Growth Equity,Venture Capital,USA,Chicago,2005,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,11
1030,DEAL05523,2016-06-27,2016,SpringCM,FIRM0786,Above,17500000.0,6,2916666.6666666665,Foundation Capital,Venture Capital,USA,Chicago,2005,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,11
1031,DEAL05523,2016-06-27,2016,SpringCM,FIRM0786,Above,17500000.0,6,2916666.6666666665,Bluestem Capital,Venture Capital,USA,Chicago,2005,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,11
1032,DEAL05524,2017-02-07,2017,SpringCM,FIRM0786,25000000,25000000.0,1,25000000.0,Crestline,Venture Capital,USA,Chicago,2005,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,12
1033,DEAL05525,2015-04-28,2015,Icertis,FIRM0787,6000000,6000000.0,2,3000000.0,Greycroft,Series A,USA,Washington,2009,Legal Document Automation,Corporate,Contracts,RegTech,KM,1.0,1.0,Integrated Solution,6
1034,DEAL05525,2015-04-28,2015,Icertis,FIRM0787,Above,6000000.0,2,3000000.0,Eight Roads Venture,Series A,USA,Washington,2009,Legal Document Automation,Corporate,Contracts,RegTech,KM,1.0,1.0,Integrated Solution,6
1035,DEAL05526,2016-03-10,2016,Icertis,FIRM0787,15000000,15000000.0,3,5000000.0,Ignition Partners,Series B,USA,Washington,2009,Legal Document Automation,Corporate,Contracts,RegTech,KM,1.0,1.0,Integrated Solution,7
1036,DEAL05526,2016-03-10,2016,Icertis,FIRM0787,Above,15000000.0,3,5000000.0,Greycroft,Series B,USA,Washington,2009,Legal Document Automation,Corporate,Contracts,RegTech,KM,1.0,1.0,Integrated Solution,7
1037,DEAL05526,2016-03-10,2016,Icertis,FIRM0787,Above,15000000.0,3,5000000.0,Eight Roads Venture,Series B,USA,Washington,2009,Legal Document Automation,Corporate,Contracts,RegTech,KM,1.0,1.0,Integrated Solution,7
1038,DEAL05527,2017-03-29,2017,Icertis,FIRM0787,25000000,25000000.0,5,5000000.0,B Capital Group,Series C,USA,Washington,2009,Legal Document Automation,Corporate,Contracts,RegTech,KM,1.0,1.0,Integrated Solution,8
1039,DEAL05527,2017-03-29,2017,Icertis,FIRM0787,Above,25000000.0,5,5000000.0,e.ventures,Series C,USA,Washington,2009,Legal Document Automation,Corporate,Contracts,RegTech,KM,1.0,1.0,Integrated Solution,8
1040,DEAL05527,2017-03-29,2017,Icertis,FIRM0787,Above,25000000.0,5,5000000.0,Ignition Partners,Series C,USA,Washington,2009,Legal Document Automation,Corporate,Contracts,RegTech,KM,1.0,1.0,Integrated Solution,8
1041,DEAL05527,2017-03-29,2017,Icertis,FIRM0787,Above,25000000.0,5,5000000.0,Greycroft,Series C,USA,Washington,2009,Legal Document Automation,Corporate,Contracts,RegTech,KM,1.0,1.0,Integrated Solution,8
1042,DEAL05527,2017-03-29,2017,Icertis,FIRM0787,Above,25000000.0,5,5000000.0,Eight Roads Venture,Series C,USA,Washington,2009,Legal Document Automation,Corporate,Contracts,RegTech,KM,1.0,1.0,Integrated Solution,8
1043,DEAL05528,2018-08-02,2018,Icertis,FIRM0787,50000000,50000000.0,8,6250000.0,Maritech Capital Partners,Series D,USA,Washington,2009,Legal Document Automation,Corporate,Contracts,RegTech,KM,1.0,1.0,Integrated Solution,9
1044,DEAL05528,2018-08-02,2018,Icertis,FIRM0787,Above,50000000.0,8,6250000.0,e.ventures,Series D,USA,Washington,2009,Legal Document Automation,Corporate,Contracts,RegTech,KM,1.0,1.0,Integrated Solution,9
1045,DEAL05528,2018-08-02,2018,Icertis,FIRM0787,Above,50000000.0,8,6250000.0,PSP Capital Partners,Series D,USA,Washington,2009,Legal Document Automation,Corporate,Contracts,RegTech,KM,1.0,1.0,Integrated Solution,9
1046,DEAL05528,2018-08-02,2018,Icertis,FIRM0787,Above,50000000.0,8,6250000.0,Ignition Partners,Series D,USA,Washington,2009,Legal Document Automation,Corporate,Contracts,RegTech,KM,1.0,1.0,Integrated Solution,9
1047,DEAL05528,2018-08-02,2018,Icertis,FIRM0787,Above,50000000.0,8,6250000.0,Greycroft,Series D,USA,Washington,2009,Legal Document Automation,Corporate,Contracts,RegTech,KM,1.0,1.0,Integrated Solution,9
1048,DEAL05528,2018-08-02,2018,Icertis,FIRM0787,Above,50000000.0,8,6250000.0,Eight Roads Venture,Series D,USA,Washington,2009,Legal Document Automation,Corporate,Contracts,RegTech,KM,1.0,1.0,Integrated Solution,9
1049,DEAL05528,2018-08-02,2018,Icertis,FIRM0787,Above,50000000.0,8,6250000.0,Cross Creek Advisors,Series D,USA,Washington,2009,Legal Document Automation,Corporate,Contracts,RegTech,KM,1.0,1.0,Integrated Solution,9
1050,DEAL05528,2018-08-02,2018,Icertis,FIRM0787,Above,50000000.0,8,6250000.0,B Capital Group,Series D,USA,Washington,2009,Legal Document Automation,Corporate,Contracts,RegTech,KM,1.0,1.0,Integrated Solution,9
1051,DEAL05529,2009-05-07,2009,ForensicLogic,FIRM0788,1600000,1600000.0,1,1600000.0,undisclosed,Venture Capital,USA,California,2003,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,0.0,Point Solution,6
1052,DEAL05530,2013-07-14,2013,ForensicLogic,FIRM0788,365000,365000.0,1,365000.0,undisclosed,Debt Financing,USA,California,2003,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,0.0,Point Solution,10
1053,DEAL05532,2017-10-02,2017,ForensicLogic,FIRM0788,20000000,20000000.0,1,20000000.0,Mainsal Partners,Venture Capital,USA,California,2003,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,0.0,Point Solution,14
1054,DEAL05533,2017-12-18,2017,Heretik,FIRM0789,2400000,2400000.0,4,600000.0,Corazon Capital,Seed Fund,USA,Chicago,2017,E-Discovery,Corporate,eDiscovery,RegTech,Workflow & PM,1.0,1.0,Integrated Solution,0
1055,DEAL05533,2017-12-18,2017,Heretik,FIRM0789,Above,2400000.0,4,600000.0,Chicago Ventures,Seed Fund,USA,Chicago,2017,E-Discovery,Corporate,eDiscovery,RegTech,Workflow & PM,1.0,1.0,Integrated Solution,0
1056,DEAL05533,2017-12-18,2017,Heretik,FIRM0789,Above,2400000.0,4,600000.0,Relativity,Seed Fund,USA,Chicago,2017,E-Discovery,Corporate,eDiscovery,RegTech,Workflow & PM,1.0,1.0,Integrated Solution,0
1057,DEAL05533,2017-12-18,2017,Heretik,FIRM0789,Above,2400000.0,4,600000.0,Service Provider Capital,Seed Fund,USA,Chicago,2017,E-Discovery,Corporate,eDiscovery,RegTech,Workflow & PM,1.0,1.0,Integrated Solution,0
1058,DEAL05534,2017-09-07,2017,IamIP,FIRM0791,880000,880000.0,1,880000.0,Senovo Capital Management,Venture Capital,Sweden,Stockholm,2013,Legal Research,Corporate,Legal Research,Workflow & PM,NONE,1.0,0.0,Integrated Solution,4
1059,DEAL05535,2017-06-27,2017,MUSO,FIRM0792,3350000,3350000.0,1,3350000.0,Harwell Capital,Series A,UK,London,2009,E-Discovery,Corporate,eDiscovery,RegTech,NONE,1.0,0.0,Integrated Solution,8
1060,DEAL05537,2017-06-12,2017,HelloSign,FIRM0793,16000000,16000000.0,5,3200000.0,Foundry Group,Series B,USA,San Francisco,2011,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,6
1061,DEAL05537,2017-06-12,2017,HelloSign,FIRM0793,Above,16000000.0,5,3200000.0,Webb Investment Network,Series B,USA,San Francisco,2011,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,6
1062,DEAL05537,2017-06-12,2017,HelloSign,FIRM0793,Above,16000000.0,5,3200000.0,U.S. Venture Partners,Series B,USA,San Francisco,2011,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,6
1063,DEAL05537,2017-06-12,2017,HelloSign,FIRM0793,Above,16000000.0,5,3200000.0,Khosla Ventures,Series B,USA,San Francisco,2011,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,6
1064,DEAL05537,2017-06-12,2017,HelloSign,FIRM0793,Above,16000000.0,5,3200000.0,Greycroft,Series B,USA,San Francisco,2011,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,6
1065,DEAL05538,2016-09-22,2016,Timeular,FIRM0794,248000,248000.0,2,124000.0,Pioneers Ventures,Seed Fund,Austria,Graz,2016,Legal Practice Management,Corporate,Legal Ops,Other Practice Tech,NONE,1.0,0.0,Point Solution,0
1066,DEAL05538,2016-09-22,2016,Timeular,FIRM0794,Above,248000.0,2,124000.0,Enchant,Seed Fund,Austria,Graz,2016,Legal Practice Management,Corporate,Legal Ops,Other Practice Tech,NONE,1.0,0.0,Point Solution,0
1067,DEAL05539,2017-06-12,2017,Timeular,FIRM0794,1240000,1240000.0,1,1240000.0,Speedinvest,Seed Fund,Austria,Graz,2016,Legal Practice Management,Corporate,Legal Ops,Other Practice Tech,NONE,1.0,0.0,Point Solution,1
1068,DEAL05540,2017-05-01,2017,Vector Legal Method,FIRM0795,800000,800000.0,4,200000.0,Royal Street Ventures,Seed Fund,USA,Kansas,2016,Legal Practice Management,Corporate,LitTech ,Workflow & PM,Contracts,1.0,0.0,Integrated Solution,1
1069,DEAL05540,2017-05-01,2017,Vector Legal Method,FIRM0795,Above,800000.0,4,200000.0,Missouri Technology Corporation,Seed Fund,USA,Kansas,2016,Legal Practice Management,Corporate,LitTech ,Workflow & PM,Contracts,1.0,0.0,Integrated Solution,1
1070,DEAL05540,2017-05-01,2017,Vector Legal Method,FIRM0795,Above,800000.0,4,200000.0,Techstars,Seed Fund,USA,Kansas,2016,Legal Practice Management,Corporate,LitTech ,Workflow & PM,Contracts,1.0,0.0,Integrated Solution,1
1071,DEAL05540,2017-05-01,2017,Vector Legal Method,FIRM0795,Above,800000.0,4,200000.0,Right Side Capital Management,Seed Fund,USA,Kansas,2016,Legal Practice Management,Corporate,LitTech ,Workflow & PM,Contracts,1.0,0.0,Integrated Solution,1
1072,DEAL05541,2017-10-13,2017,Vector Legal Method,FIRM0795,1100000,1100000.0,1,1100000.0,undisclosed,Venture Capital,USA,Kansas,2016,Legal Practice Management,Corporate,LitTech ,Workflow & PM,Contracts,1.0,0.0,Integrated Solution,1
1073,DEAL05542,2016-02-15,2016,LegalRaasta,FIRM0796,1000000,1000000.0,1,1000000.0,undisclosed,Angel,India,New Delhi,2015,Legal Document Automation,Corporate,Contracts,RegTech,NONE,0.0,0.0,Point Solution,1
1074,DEAL05543,2017-05-11,2017,LegalRaasta,FIRM0796,5000000,5000000.0,1,5000000.0,Impanix Capital,Series A,India,New Delhi,2015,Legal Document Automation,Corporate,Contracts,RegTech,NONE,0.0,0.0,Point Solution,2
1075,DEAL05544,2016-10-17,2016,CloudLex,FIRM0797,3700000,3700000.0,1,3700000.0,Aligned Partners,Series A,USA,New York,2015,Legal Practice Management,Corporate,Other Practice Tech,Workflow & PM,NONE,0.0,0.0,Integrated Solution,1
1076,DEAL05545,2018-01-09,2018,CloudLex,FIRM0797,4000000,4000000.0,2,2000000.0,Aligned Partners,Series B,USA,New York,2015,Legal Practice Management,Corporate,Other Practice Tech,Workflow & PM,NONE,0.0,0.0,Integrated Solution,3
1077,DEAL05545,2018-01-09,2018,CloudLex,FIRM0797,Above,4000000.0,2,2000000.0,Axis Capital Partners,Series B,USA,New York,2015,Legal Practice Management,Corporate,Other Practice Tech,Workflow & PM,NONE,0.0,0.0,Integrated Solution,3
1078,DEAL05546,2015-02-10,2015,Determine,FIRM0802,5900000,5900000.0,1,5900000.0,undisclosed,Post-IPO Equity,USA,Indiana,1996,Legal Document Automation,Corporate,Contracts,RegTech,Workflow & PM,1.0,0.0,Integrated Solution,19
1079,DEAL05547,2015-12-14,2015,Determine,FIRM0802,2500000,2500000.0,1,2500000.0,undisclosed,Debt Financing,USA,Indiana,1996,Legal Document Automation,Corporate,Contracts,RegTech,Workflow & PM,1.0,0.0,Integrated Solution,19
1080,DEAL05549,2018-05-23,2018,Exterro,FIRM0807,100000000,100000000.0,1,100000000.0,Leeds Equity Partners,Private Equity,USA,Portland,2004,E-Discovery,Corporate,eDiscovery,Workflow & PM,NONE,1.0,0.0,Integrated Solution,14
1081,DEAL05550,2015-01-30,2015,NotaryCam,FIRM0824,585000,585000.0,2,292500.0,REach,Debt Financing,USA,Washington,2012,Legal Marketplace,Consumer,Contracts,Peak Load / Staffing,NONE,0.0,0.0,Point Solution,3
1082,DEAL05550,2015-01-30,2015,NotaryCam,FIRM0824,Above,585000.0,2,292500.0,Second Century Ventures,Debt Financing,USA,Washington,2012,Legal Marketplace,Consumer,Contracts,Peak Load / Staffing,NONE,0.0,0.0,Point Solution,3
1083,DEAL05551,2016-09-08,2016,Bloomsbury AI,FIRM0826,10000,10000.0,1,10000.0,Entrepreneur First,Seed Fund,UK,London,2015,Legal Analytics,Corporate,KM,NONE,NONE,1.0,1.0,Point Solution,1
1084,DEAL05552,2017-04-07,2017,Bloomsbury AI,FIRM0826,1959999.9999999998,1959999.9999999998,2,979999.9999999999,IQ Capital Partners,Seed Fund,UK,London,2015,Legal Analytics,Corporate,KM,NONE,NONE,1.0,1.0,Point Solution,2
1085,DEAL05552,2017-04-07,2017,Bloomsbury AI,FIRM0826,Above,1959999.9999999998,2,979999.9999999999,Fly Ventures,Seed Fund,UK,London,2015,Legal Analytics,Corporate,KM,NONE,NONE,1.0,1.0,Point Solution,2
1086,DEAL05553,2009-08-13,2009,RenewData,FIRM0828,6100000,6100000.0,1,6100000.0,undisclosed,Venture Capital,USA,Texas,2001,E-Discovery,Corporate,eDiscovery,NONE,NONE,1.0,0.0,Point Solution,8
1087,DEAL05554,2012-07-31,2012,RenewData,FIRM0828,5300000,5300000.0,1,5300000.0,undisclosed,Private Equity,USA,Texas,2001,E-Discovery,Corporate,eDiscovery,NONE,NONE,1.0,0.0,Point Solution,11
1088,DEAL05555,2015-06-29,2015,Qdiscovery,FIRM0830,Above,5300000.0,1,5300000.0,Starboard Capital Partners,Private Equity,USA,Connecticut,2011,E-Discovery,Corporate,eDiscovery,NONE,NONE,1.0,0.0,Point Solution,4
1089,DEAL05556,2015-10-06,2015,eDepoze,FIRM0221,2800000,2800000.0,1,2800000.0,undisclosed,Venture Capital,USA,Kansas,2012,E-Discovery,Corporate,eDiscovery,NONE,NONE,1.0,0.0,Point Solution,3
1090,DEAL05557,2015-03-15,2013,AccessData,FIRM0831,20000000,20000000.0,2,10000000.0,Sorenson Capital,Private Equity,USA,Utah,1987,E-Discovery,Corporate,eDiscovery,RegTech,NONE,1.0,0.0,Point Solution,26
1091,DEAL05557,2015-03-15,2013,AccessData,FIRM0831,Above,20000000.0,2,10000000.0,Silicon Valley Bank,Private Equity,USA,Utah,1987,E-Discovery,Corporate,eDiscovery,RegTech,NONE,1.0,0.0,Point Solution,26
1092,DEAL05558,2015-03-15,2013,AccessData,FIRM0831,25000000,25000000.0,1,25000000.0,Silicon Valley Bank,Debt Financing,USA,Utah,1987,E-Discovery,Corporate,eDiscovery,RegTech,NONE,1.0,0.0,Point Solution,26
1093,DEAL05559,2015-01-30,2015,Page Vault,FIRM0832,1300000,1300000.0,6,216666.66666666666,Sandalphon Capital,Seed Fund,USA,Chicago,2013,Legal Practice Management,Corporate,Other Practice Tech,NONE,NONE,1.0,0.0,Point Solution,2
1094,DEAL05559,2015-01-30,2015,Page Vault,FIRM0832,Above,1300000.0,6,216666.66666666666,Pritzker Group Venture Capital,Seed Fund,USA,Chicago,2013,Legal Practice Management,Corporate,Other Practice Tech,NONE,NONE,1.0,0.0,Point Solution,2
1095,DEAL05559,2015-01-30,2015,Page Vault,FIRM0832,Above,1300000.0,6,216666.66666666666,IrishAngels,Seed Fund,USA,Chicago,2013,Legal Practice Management,Corporate,Other Practice Tech,NONE,NONE,1.0,0.0,Point Solution,2
1096,DEAL05559,2015-01-30,2015,Page Vault,FIRM0832,Above,1300000.0,6,216666.66666666666,Great Oaks Venture Capital,Seed Fund,USA,Chicago,2013,Legal Practice Management,Corporate,Other Practice Tech,NONE,NONE,1.0,0.0,Point Solution,2
1097,DEAL05559,2015-01-30,2015,Page Vault,FIRM0832,Above,1300000.0,6,216666.66666666666,Foley Ventures,Seed Fund,USA,Chicago,2013,Legal Practice Management,Corporate,Other Practice Tech,NONE,NONE,1.0,0.0,Point Solution,2
1098,DEAL05559,2015-01-30,2015,Page Vault,FIRM0832,Above,1300000.0,6,216666.66666666666,Caerus Investment Partners,Seed Fund,USA,Chicago,2013,Legal Practice Management,Corporate,Other Practice Tech,NONE,NONE,1.0,0.0,Point Solution,2
1099,DEAL05560,2016-05-23,2016,Page Vault,FIRM0832,1800000,1800000.0,10,180000.0,IrishAngels,Series A,USA,Chicago,2013,Legal Practice Management,Corporate,Other Practice Tech,NONE,NONE,1.0,0.0,Point Solution,3
1100,DEAL05560,2016-05-23,2016,Page Vault,FIRM0832,Above,1800000.0,10,180000.0,Wintrust Ventures,Series A,USA,Chicago,2013,Legal Practice Management,Corporate,Other Practice Tech,NONE,NONE,1.0,0.0,Point Solution,3
1101,DEAL05560,2016-05-23,2016,Page Vault,FIRM0832,Above,1800000.0,10,180000.0,Sandalphon Capital,Series A,USA,Chicago,2013,Legal Practice Management,Corporate,Other Practice Tech,NONE,NONE,1.0,0.0,Point Solution,3
1102,DEAL05560,2016-05-23,2016,Page Vault,FIRM0832,Above,1800000.0,10,180000.0,Ringleader Ventures,Series A,USA,Chicago,2013,Legal Practice Management,Corporate,Other Practice Tech,NONE,NONE,1.0,0.0,Point Solution,3
1103,DEAL05560,2016-05-23,2016,Page Vault,FIRM0832,Above,1800000.0,10,180000.0,Pritzker Group Venture Capital,Series A,USA,Chicago,2013,Legal Practice Management,Corporate,Other Practice Tech,NONE,NONE,1.0,0.0,Point Solution,3
1104,DEAL05560,2016-05-23,2016,Page Vault,FIRM0832,Above,1800000.0,10,180000.0,Nelnet,Series A,USA,Chicago,2013,Legal Practice Management,Corporate,Other Practice Tech,NONE,NONE,1.0,0.0,Point Solution,3
1105,DEAL05560,2016-05-23,2016,Page Vault,FIRM0832,Above,1800000.0,10,180000.0,Meridian Street Capital,Series A,USA,Chicago,2013,Legal Practice Management,Corporate,Other Practice Tech,NONE,NONE,1.0,0.0,Point Solution,3
1106,DEAL05560,2016-05-23,2016,Page Vault,FIRM0832,Above,1800000.0,10,180000.0,M25,Series A,USA,Chicago,2013,Legal Practice Management,Corporate,Other Practice Tech,NONE,NONE,1.0,0.0,Point Solution,3
1107,DEAL05560,2016-05-23,2016,Page Vault,FIRM0832,Above,1800000.0,10,180000.0,Golden Angels Investors,Series A,USA,Chicago,2013,Legal Practice Management,Corporate,Other Practice Tech,NONE,NONE,1.0,0.0,Point Solution,3
1108,DEAL05560,2016-05-23,2016,Page Vault,FIRM0832,Above,1800000.0,10,180000.0,Foley Ventures,Series A,USA,Chicago,2013,Legal Practice Management,Corporate,Other Practice Tech,NONE,NONE,1.0,0.0,Point Solution,3
1109,DEAL05561,2015-12-11,2015,Peppermint Technology,FIRM0833,14000000,14000000.0,1,14000000.0,Scottish Equity Partners,Venture Capital,UK,Nottingham,2010,Legal Practice Management,Corporate,Workflow & PM,KM,Legal Ops,1.0,0.0,Integrated Solution,5
